STATECODE,STATE,SEX,AGE,POP2000,POP2008
7,Connecticut,F,65,13174,17994
7,Connecticut,F,66,12255,15077
7,Connecticut,F,67,12526,13142
7,Connecticut,F,68,12486,13265
7,Connecticut,F,69,12826,12313
7,Connecticut,F,70,13094,12319
7,Connecticut,F,71,12685,11325
7,Connecticut,F,72,12828,11233
7,Connecticut,F,73,12729,11465
7,Connecticut,F,74,12510,10360
7,Connecticut,F,75,12792,10476
7,Connecticut,F,76,12437,10187
7,Connecticut,F,77,11875,10308
7,Connecticut,F,78,11640,10364
7,Connecticut,F,79,11163,9839
7,Connecticut,F,80,10922,9795
7,Connecticut,F,81,9786,9406
7,Connecticut,F,82,9656,9194
7,Connecticut,F,83,8555,9035
7,Connecticut,F,84,7733,8339
7,Connecticut,F,85,46697,54824
8,Delaware,M,0,5373,6231
8,Delaware,M,1,5197,6118
8,Delaware,M,2,5266,5983
8,Delaware,M,3,5096,5914
8,Delaware,M,4,5375,5817
8,Delaware,M,5,5495,5995
8,Delaware,M,6,5578,5751
8,Delaware,M,7,5680,5779
8,Delaware,M,8,5771,5683
8,Delaware,M,9,6094,5439
8,Delaware,M,10,5990,5615
8,Delaware,M,11,5781,5342
8,Delaware,M,12,5608,5641
8,Delaware,M,13,5464,5765
8,Delaware,M,14,5609,5889
8,Delaware,M,15,5649,5979
8,Delaware,M,16,5521,6034
8,Delaware,M,17,5516,6354
8,Delaware,M,18,5556,6777
8,Delaware,M,19,5701,5976
8,Delaware,M,20,5681,5926
8,Delaware,M,21,5128,5958
8,Delaware,M,22,4971,5499
8,Delaware,M,23,4587,5608
8,Delaware,M,24,4531,5632
8,Delaware,M,25,4664,5943
8,Delaware,M,26,4612,4978
8,Delaware,M,27,4656,5586
8,Delaware,M,28,5075,5867
8,Delaware,M,29,5635,4575
8,Delaware,M,30,5686,5539
8,Delaware,M,31,5425,5051
8,Delaware,M,32,5354,4763
8,Delaware,M,33,5585,5050
8,Delaware,M,34,5829,5144
8,Delaware,M,35,6049,5135
8,Delaware,M,36,6357,5519
8,Delaware,M,37,6300,6036
8,Delaware,M,38,6329,6136
8,Delaware,M,39,6075,5699
8,Delaware,M,40,6245,5599
8,Delaware,M,41,6196,5766
8,Delaware,M,42,6332,6088
8,Delaware,M,43,6141,6048
8,Delaware,M,44,5852,6477
8,Delaware,M,45,5765,6339
8,Delaware,M,46,5446,6484
8,Delaware,M,47,5322,6256
8,Delaware,M,48,4956,6375
8,Delaware,M,49,5138,6395
8,Delaware,M,50,4877,6373
8,Delaware,M,51,4888,6274
8,Delaware,M,52,4952,5916
8,Delaware,M,53,5421,5937
8,Delaware,M,54,3903,5403
8,Delaware,M,55,3886,5458
8,Delaware,M,56,4003,4989
8,Delaware,M,57,4003,5202
8,Delaware,M,58,3622,4913
8,Delaware,M,59,3384,4928
8,Delaware,M,60,3242,5067
8,Delaware,M,61,3211,5374
8,Delaware,M,62,3150,4034
8,Delaware,M,63,2869,3966
8,Delaware,M,64,2840,4144
8,Delaware,M,65,2994,4038
8,Delaware,M,66,2717,3623
8,Delaware,M,67,2823,3314
8,Delaware,M,68,2816,3089
8,Delaware,M,69,2748,2987
8,Delaware,M,70,2633,2864
8,Delaware,M,71,2515,2493
8,Delaware,M,72,2409,2441
8,Delaware,M,73,2283,2580
8,Delaware,M,74,2135,2226
8,Delaware,M,75,2135,2285
8,Delaware,M,76,1898,2213
8,Delaware,M,77,1681,2136
8,Delaware,M,78,1630,2009
8,Delaware,M,79,1473,1845
8,Delaware,M,80,1432,1719
8,Delaware,M,81,1131,1488
8,Delaware,M,82,1063,1376
8,Delaware,M,83,898,1378
8,Delaware,M,84,677,1136
8,Delaware,M,85,3004,5363
8,Delaware,F,0,5043,5965
8,Delaware,F,1,5100,6017
8,Delaware,F,2,5014,5813
8,Delaware,F,3,4972,5806
8,Delaware,F,4,5160,5655
8,Delaware,F,5,5114,5653
8,Delaware,F,6,5311,5463
8,Delaware,F,7,5495,5512
8,Delaware,F,8,5480,5231
8,Delaware,F,9,5612,5310
8,Delaware,F,10,5662,5253
8,Delaware,F,11,5447,5191
8,Delaware,F,12,5450,5468
8,Delaware,F,13,5228,5405
8,Delaware,F,14,5336,5607
8,Delaware,F,15,5194,5812
8,Delaware,F,16,5099,5800
8,Delaware,F,17,5148,5939
8,Delaware,F,18,5842,6751
8,Delaware,F,19,6433,6271
8,Delaware,F,20,5942,6026
8,Delaware,F,21,5688,6088
8,Delaware,F,22,5125,5730
8,Delaware,F,23,4726,5498
8,Delaware,F,24,4571,5313
8,Delaware,F,25,4829,5934
8,Delaware,F,26,4685,4954
8,Delaware,F,27,4900,6160
8,Delaware,F,28,5299,5982
8,Delaware,F,29,5808,5451
8,Delaware,F,30,5887,5574
8,Delaware,F,31,5603,5286
8,Delaware,F,32,5782,5294
8,Delaware,F,33,5851,5429
8,Delaware,F,34,6030,5089
8,Delaware,F,35,6425,5483
8,Delaware,F,36,6447,5692
8,Delaware,F,37,6636,6195
8,Delaware,F,38,6501,6333
8,Delaware,F,39,6743,5900
8,Delaware,F,40,6614,6092
8,Delaware,F,41,6418,6155
8,Delaware,F,42,6551,6540
8,Delaware,F,43,6338,6675
8,Delaware,F,44,6172,6722
8,Delaware,F,45,6046,6877
8,Delaware,F,46,5733,6613
8,Delaware,F,47,5744,7051
8,Delaware,F,48,5546,6891
8,Delaware,F,49,5398,6538
8,Delaware,F,50,5219,6772
8,Delaware,F,51,5297,6628
8,Delaware,F,52,5416,6457
8,Delaware,F,53,5634,6334
8,Delaware,F,54,4184,5954
8,Delaware,F,55,4183,6040
8,Delaware,F,56,4324,5844
8,Delaware,F,57,4420,5801
8,Delaware,F,58,4011,5552
8,Delaware,F,59,3760,5644
8,Delaware,F,60,3601,5802
8,Delaware,F,61,3511,5924
8,Delaware,F,62,3476,4548
8,Delaware,F,63,3225,4507
8,Delaware,F,64,3260,4708
8,Delaware,F,65,3326,4661
8,Delaware,F,66,3098,4164
8,Delaware,F,67,3170,3823
8,Delaware,F,68,3170,3551
8,Delaware,F,69,3118,3433
8,Delaware,F,70,3105,3321
8,Delaware,F,71,2938,3008
8,Delaware,F,72,2936,2996
8,Delaware,F,73,2885,3007
8,Delaware,F,74,2671,2719
8,Delaware,F,75,2704,2818
8,Delaware,F,76,2720,2782
8,Delaware,F,77,2493,2643
8,Delaware,F,78,2397,2607
8,Delaware,F,79,2224,2426
8,Delaware,F,80,2157,2341
8,Delaware,F,81,1847,2282
8,Delaware,F,82,1656,1977
8,Delaware,F,83,1494,1939
8,Delaware,F,84,1308,1832
8,Delaware,F,85,7682,10755
9,District of Columbia,M,0,3358,4017
9,District of Columbia,M,1,3084,3977
9,District of Columbia,M,2,3357,3625
9,District of Columbia,M,3,3245,3525
9,District of Columbia,M,4,3361,3456
9,District of Columbia,M,5,3360,3341
9,District of Columbia,M,6,3504,2831
9,District of Columbia,M,7,3600,3156
9,District of Columbia,M,8,3600,2997
9,District of Columbia,M,9,3542,2335
9,District of Columbia,M,10,3566,2878
9,District of Columbia,M,11,3119,2610
9,District of Columbia,M,12,2857,2902
9,District of Columbia,M,13,2848,2793
9,District of Columbia,M,14,2746,3034
9,District of Columbia,M,15,2851,3102
9,District of Columbia,M,16,2835,3300
9,District of Columbia,M,17,2887,3199
9,District of Columbia,M,18,4020,4457
9,District of Columbia,M,19,5264,5406
9,District of Columbia,M,20,5016,4710
9,District of Columbia,M,21,4709,4718
9,District of Columbia,M,22,4348,4622
9,District of Columbia,M,23,4399,4592
9,District of Columbia,M,24,4554,5569
9,District of Columbia,M,25,4721,4931
9,District of Columbia,M,26,4609,6682
9,District of Columbia,M,27,4879,5187
9,District of Columbia,M,28,4957,5772
9,District of Columbia,M,29,5377,5997
9,District of Columbia,M,30,5562,4864
9,District of Columbia,M,31,4801,4871
9,District of Columbia,M,32,4652,4615
9,District of Columbia,M,33,4328,4948
9,District of Columbia,M,34,4639,3829
9,District of Columbia,M,35,4915,4668
9,District of Columbia,M,36,4700,4112
9,District of Columbia,M,37,4497,4267
9,District of Columbia,M,38,4247,4857
9,District of Columbia,M,39,4367,4034
9,District of Columbia,M,40,4515,4176
9,District of Columbia,M,41,4081,3595
9,District of Columbia,M,42,4066,3753
9,District of Columbia,M,43,3926,4175
9,District of Columbia,M,44,3759,4293
9,District of Columbia,M,45,3920,3957
9,District of Columbia,M,46,3858,3935
9,District of Columbia,M,47,3750,3712
9,District of Columbia,M,48,3447,3976
9,District of Columbia,M,49,3699,3679
9,District of Columbia,M,50,3677,3697
9,District of Columbia,M,51,3508,3591
9,District of Columbia,M,52,3405,3350
9,District of Columbia,M,53,3449,3626
9,District of Columbia,M,54,2686,3338
9,District of Columbia,M,55,2762,3383
9,District of Columbia,M,56,2626,2869
9,District of Columbia,M,57,2558,3246
9,District of Columbia,M,58,2460,3144
9,District of Columbia,M,59,2283,3078
9,District of Columbia,M,60,2251,2818
9,District of Columbia,M,61,2154,2944
9,District of Columbia,M,62,2055,2187
9,District of Columbia,M,63,1791,2318
9,District of Columbia,M,64,1805,2257
9,District of Columbia,M,65,1807,2046
9,District of Columbia,M,66,1645,1967
9,District of Columbia,M,67,1647,1743
9,District of Columbia,M,68,1516,1699
9,District of Columbia,M,69,1511,1644
9,District of Columbia,M,70,1498,1611
9,District of Columbia,M,71,1399,1320
9,District of Columbia,M,72,1417,1304
9,District of Columbia,M,73,1356,1359
9,District of Columbia,M,74,1235,1162
9,District of Columbia,M,75,1275,1122
9,District of Columbia,M,76,1182,1022
9,District of Columbia,M,77,1110,982
9,District of Columbia,M,78,1060,933
9,District of Columbia,M,79,972,899
9,District of Columbia,M,80,939,827
9,District of Columbia,M,81,783,832
9,District of Columbia,M,82,639,704
9,District of Columbia,M,83,587,645
9,District of Columbia,M,84,481,624
9,District of Columbia,M,85,2441,3195
9,District of Columbia,F,0,3219,3869
9,District of Columbia,F,1,3120,3640
9,District of Columbia,F,2,3106,3484
9,District of Columbia,F,3,3204,3326
9,District of Columbia,F,4,3334,3433
9,District of Columbia,F,5,3387,2849
9,District of Columbia,F,6,3496,2797
9,District of Columbia,F,7,3493,3117
9,District of Columbia,F,8,3528,2580
9,District of Columbia,F,9,3561,2608
9,District of Columbia,F,10,3456,2529
9,District of Columbia,F,11,3054,2563
9,District of Columbia,F,12,2896,2748
9,District of Columbia,F,13,2859,2805
9,District of Columbia,F,14,2700,3017
9,District of Columbia,F,15,2738,3083
9,District of Columbia,F,16,2792,3175
9,District of Columbia,F,17,2943,3315
9,District of Columbia,F,18,4869,5377
9,District of Columbia,F,19,6429,6317
9,District of Columbia,F,20,5907,5687
9,District of Columbia,F,21,5520,5842
9,District of Columbia,F,22,5435,5384
9,District of Columbia,F,23,5594,5672
9,District of Columbia,F,24,5688,6365
9,District of Columbia,F,25,5669,6145
9,District of Columbia,F,26,5256,7164
9,District of Columbia,F,27,5328,4927
9,District of Columbia,F,28,5363,8131
9,District of Columbia,F,29,5686,4980
9,District of Columbia,F,30,5676,5204
9,District of Columbia,F,31,4867,5339
9,District of Columbia,F,32,4753,4893
9,District of Columbia,F,33,4479,4811
9,District of Columbia,F,34,4462,4458
9,District of Columbia,F,35,4722,4749
9,District of Columbia,F,36,4648,4063
9,District of Columbia,F,37,4370,4314
9,District of Columbia,F,38,4266,4936
9,District of Columbia,F,39,4356,3883
9,District of Columbia,F,40,4507,4195
9,District of Columbia,F,41,4193,3843
9,District of Columbia,F,42,4063,3789
9,District of Columbia,F,43,4240,4064
9,District of Columbia,F,44,4080,4201
9,District of Columbia,F,45,4349,4107
9,District of Columbia,F,46,4144,3852
9,District of Columbia,F,47,4072,4011
9,District of Columbia,F,48,4041,4202
9,District of Columbia,F,49,4086,3873
9,District of Columbia,F,50,4237,3872
9,District of Columbia,F,51,4079,4124
9,District of Columbia,F,52,4004,3719
9,District of Columbia,F,53,3987,4090
9,District of Columbia,F,54,3163,4045
9,District of Columbia,F,55,3224,3727
9,District of Columbia,F,56,3251,3809
9,District of Columbia,F,57,3136,3936
9,District of Columbia,F,58,2851,3870
9,District of Columbia,F,59,2700,3668
9,District of Columbia,F,60,2793,3647
9,District of Columbia,F,61,2360,3726
9,District of Columbia,F,62,2433,2752
9,District of Columbia,F,63,2206,2851
9,District of Columbia,F,64,2137,2827
9,District of Columbia,F,65,2195,2751
9,District of Columbia,F,66,2061,2500
9,District of Columbia,F,67,2100,2280
9,District of Columbia,F,68,1980,2391
9,District of Columbia,F,69,1977,1962
9,District of Columbia,F,70,2193,2007
9,District of Columbia,F,71,2118,1821
9,District of Columbia,F,72,1978,1734
